student_id,question_id,selected_option,correct_option,is_correct,mistake_type,correctness_reason,confidence_signal,key_concept
286600,Q19,C,A,False,Guess,"Student selected option C while the correct option is A. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q20,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
286600,Q21,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
286600,Q22,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
286600,Q23,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
286600,Q24,A,D,False,Guess,"Student selected option A while the correct option is D. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q25,A,C,False,Guess,"Student selected option A while the correct option is C. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q26,A,C,False,Guess,"Student selected option A while the correct option is C. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q27,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
286600,Q28,D,A,False,Guess,"Student selected option D while the correct option is A. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q29,A,D,False,Guess,"Student selected option A while the correct option is D. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q30,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
286600,Q31,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
286600,Q32,A,D,False,Guess,"Student selected option A while the correct option is D. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q33,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
286600,Q34,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
286600,Q35,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
286600,Q36,B,D,False,Guess,"Student selected option B while the correct option is D. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q37,B,C,False,Guess,"Student selected option B while the correct option is C. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q38,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
286600,Q39,C,B,False,Guess,"Student selected option C while the correct option is B. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q40,C,B,False,Guess,"Student selected option C while the correct option is B. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q41,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
286600,Q42,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
286600,Q43,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
286600,Q44,B,D,False,Guess,"Student selected option B while the correct option is D. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
286600,Q45,A,B,False,Guess,"Student selected option A while the correct option is B. Without an explanation, it is difficult to infer the reasoning, making 'Guess' most appropriate.",Low,UNKNOWN
279500,Q1,C,A,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q2,A,A,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q3,D,D,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q4,B,C,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q5,A,A,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q6,A,B,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q7,D,B,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q8,A,D,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q9,D,C,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q10,A,A,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q11,A,B,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q12,D,B,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q13,A,A,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q14,D,B,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q15,A,D,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q16,A,A,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q17,C,D,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q18,B,B,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q19,A,A,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q20,C,C,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q21,B,B,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q22,B,B,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q23,A,B,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q24,A,D,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q25,A,C,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q26,C,C,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q27,B,A,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q28,C,A,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q29,D,D,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q30,A,A,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q31,A,B,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q32,A,D,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q33,B,B,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q34,A,A,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q35,D,D,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q36,B,D,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q37,D,C,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q38,D,D,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q39,A,B,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q40,B,B,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q41,C,D,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q42,A,B,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q43,C,C,True,None,The student selected the correct option.,High,UNKNOWN
279500,Q44,A,D,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
279500,Q45,D,B,False,Guess,The student selected the incorrect option. No solution is provided to infer the root cause.,Low,UNKNOWN
