student_id,question_id,selected_option,correct_option,is_correct,mistake_type,correctness_reason,confidence_signal,key_concept
260900,Q39,D,B,False,Guess,The student selected the wrong option without any explanation provided. So assuming it was a guess.,Low,UNKNOWN
260900,Q40,B,A,False,Guess,The student selected the wrong option without any explanation provided. So assuming it was a guess.,Low,UNKNOWN
260900,Q41,C,B,False,Guess,The student selected the wrong option without any explanation provided. So assuming it was a guess.,Low,UNKNOWN
260900,Q42,A,B,False,Guess,The student selected the wrong option without any explanation provided. So assuming it was a guess.,Low,UNKNOWN
260900,Q43,C,C,True,None,The student selected the correct option.,High,UNKNOWN
260900,Q44,D,D,True,None,The student selected the correct option.,High,UNKNOWN
260900,Q45,A,A,True,None,The student selected the correct option.,High,UNKNOWN
67264,Q1,C,A,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q2,D,D,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q3,C,C,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q4,D,A,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q5,B,B,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q6,D,D,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q7,C,A,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q8,C,D,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q9,D,C,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q10,D,C,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q11,C,D,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q12,D,B,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q13,A,D,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q14,B,B,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q15,A,A,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q16,A,B,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q17,A,D,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q18,A,C,False,Conceptual,"The student doesn't seem to grasp the concept of static equilibrium, thinking gravity acts down the ramp even when stationary.",Low,UNKNOWN
67264,Q19,D,D,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q20,A,A,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q21,B,B,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q22,C,C,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q23,C,C,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q24,D,D,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q25,D,C,False,Calculation,The student likely forgot to divide the total distance traveled by the echo by 2 to get the distance to the cliff.,Medium,UNKNOWN
67264,Q26,C,C,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q27,D,D,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q28,C,C,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q29,A,C,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q30,C,B,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q31,A,B,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q32,A,A,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q33,D,B,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q34,D,D,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q35,B,A,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q36,B,C,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q37,D,D,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q38,C,B,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q39,B,B,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q40,B,A,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q41,A,B,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q42,B,B,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q43,C,C,True,None,Student selected the correct option.,High,UNKNOWN
67264,Q44,C,D,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
67264,Q45,B,A,False,Guess,Student selected the wrong option. No explanation is provided to determine the logic.,Low,UNKNOWN
324247,Q1,D,A,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q2,D,D,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q3,C,C,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q4,A,A,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q5,D,B,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q6,A,D,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q7,A,A,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q8,A,D,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q9,C,C,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q10,B,C,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q11,C,D,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q12,D,B,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q13,C,D,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q14,C,B,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q15,C,A,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q16,C,B,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q17,A,D,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q18,B,C,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q19,B,D,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q20,B,A,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q21,B,B,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q22,C,C,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q23,D,C,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q24,D,D,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q25,C,C,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q26,C,C,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q27,C,D,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q28,C,C,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q29,C,C,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q30,C,B,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q31,A,B,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q32,A,A,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q33,C,B,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q34,A,D,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q35,A,A,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q36,C,C,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q37,D,D,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q38,B,B,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q39,A,B,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q40,A,A,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q41,C,B,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q42,B,B,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q43,C,C,True,None,The student's answer matches the correct answer.,High,UNKNOWN
324247,Q44,B,D,False,Guess,"The student's answer does not match the correct answer, and no solution is provided to identify any error in reasoning. Thus it was a guess.",Low,UNKNOWN
324247,Q45,A,A,True,None,The student's answer matches the correct answer.,High,UNKNOWN
269500,Q1,D,A,False,Guess,"The student selected option D, but the correct answer is A. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q2,D,D,True,None,"The student selected option D, which is the correct answer.",High,UNKNOWN
269500,Q3,A,C,False,Guess,"The student selected option A, but the correct answer is C. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q4,A,A,True,None,"The student selected option A, which is the correct answer.",High,UNKNOWN
269500,Q5,B,B,True,None,"The student selected option B, which is the correct answer.",High,UNKNOWN
269500,Q6,D,D,True,None,"The student selected option D, which is the correct answer.",High,UNKNOWN
269500,Q7,A,A,True,None,"The student selected option A, which is the correct answer.",High,UNKNOWN
269500,Q8,D,D,True,None,"The student selected option D, which is the correct answer.",High,UNKNOWN
269500,Q9,D,C,False,Guess,"The student selected option D, but the correct answer is C. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q10,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
269500,Q11,B,D,False,Guess,"The student selected option B, but the correct answer is D. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q12,D,B,False,Guess,"The student selected option D, but the correct answer is B. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q13,A,D,False,Guess,"The student selected option A, but the correct answer is D. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q14,A,B,False,Guess,"The student selected option A, but the correct answer is B. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q15,A,A,True,None,"The student selected option A, which is the correct answer.",High,UNKNOWN
269500,Q16,A,B,False,Guess,"The student selected option A, but the correct answer is B. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q17,C,D,False,Guess,"The student selected option C, but the correct answer is D. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q18,A,C,False,Guess,"The student selected option A, but the correct answer is C. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q19,A,D,False,Guess,"The student selected option A, but the correct answer is D. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q20,D,A,False,Guess,"The student selected option D, but the correct answer is A. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q21,B,B,True,None,"The student selected option B, which is the correct answer.",High,UNKNOWN
269500,Q22,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
269500,Q23,D,C,False,Guess,"The student selected option D, but the correct answer is C. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q24,D,D,True,None,"The student selected option D, which is the correct answer.",High,UNKNOWN
269500,Q25,D,C,False,Guess,"The student selected option D, but the correct answer is C. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q26,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
269500,Q27,B,D,False,Guess,"The student selected option B, but the correct answer is D. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q28,A,C,False,Guess,"The student selected option A, but the correct answer is C. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q29,A,C,False,Guess,"The student selected option A, but the correct answer is C. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q30,D,B,False,Guess,"The student selected option D, but the correct answer is B. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q31,A,B,False,Guess,"The student selected option A, but the correct answer is B. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q32,A,A,True,None,"The student selected option A, which is the correct answer.",High,UNKNOWN
269500,Q33,B,B,True,None,"The student selected option B, which is the correct answer.",High,UNKNOWN
269500,Q34,D,D,True,None,"The student selected option D, which is the correct answer.",High,UNKNOWN
269500,Q35,B,A,False,Guess,"The student selected option B, but the correct answer is A. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q36,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
269500,Q37,B,D,False,Guess,"The student selected option B, but the correct answer is D. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q38,C,B,False,Guess,"The student selected option C, but the correct answer is B. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q39,B,B,True,None,"The student selected option B, which is the correct answer.",High,UNKNOWN
269500,Q40,B,A,False,Guess,"The student selected option B, but the correct answer is A. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q41,D,B,False,Guess,"The student selected option D, but the correct answer is B. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q42,B,B,True,None,"The student selected option B, which is the correct answer.",High,UNKNOWN
269500,Q43,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
269500,Q44,A,D,False,Guess,"The student selected option A, but the correct answer is D. No explanation is available, so we assume it's a guess.",Low,UNKNOWN
269500,Q45,A,A,True,None,"The student selected option A, which is the correct answer.",High,UNKNOWN
270300,Q1,C,A,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q2,D,D,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q3,D,C,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q4,A,A,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q5,B,B,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q6,C,D,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q7,D,A,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q8,D,D,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q9,D,C,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q10,B,C,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q11,C,D,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q12,C,B,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q13,C,D,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q14,D,B,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q15,C,A,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q16,C,B,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q17,A,D,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q18,A,C,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q19,B,D,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q20,D,A,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q21,B,B,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q22,D,C,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q23,B,C,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q24,D,D,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q25,C,C,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q26,C,C,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q27,B,D,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q28,C,C,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q29,C,C,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q30,A,B,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q31,B,B,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q32,A,A,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q33,A,B,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q34,C,D,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q35,A,A,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q36,C,C,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q37,D,D,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q38,C,B,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q39,D,B,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q40,A,A,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q41,D,B,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q42,B,B,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q43,C,C,True,None,The student selected the correct option.,High,UNKNOWN
270300,Q44,C,D,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
270300,Q45,B,A,False,Guess,"The student selected the wrong option. No explanation is provided, so it's marked as a guess.",Low,UNKNOWN
260800,Q1,D,A,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q2,D,D,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q3,A,C,False,Guess,The student selected the wrong option. No explanation is available to determine mistake type beyond a guess.,Low,UNKNOWN
260800,Q4,B,A,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q5,D,B,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q6,D,D,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q7,A,A,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q8,C,D,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q9,D,C,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q10,A,C,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q11,B,D,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q12,B,B,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q13,C,D,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q14,B,B,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q15,A,A,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q16,A,B,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q17,D,D,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q18,B,C,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q19,A,D,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q20,C,A,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q21,B,B,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q22,C,C,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q23,A,C,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q24,C,D,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q25,D,C,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q26,B,C,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q27,A,D,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q28,A,C,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q29,B,C,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q30,B,B,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q31,C,B,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q32,A,A,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q33,A,B,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q34,D,D,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q35,A,A,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q36,D,C,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q37,B,D,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q38,C,B,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q39,C,B,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q40,A,A,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q41,B,B,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q42,B,B,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q43,C,C,True,None,The student selected the correct option.,High,UNKNOWN
260800,Q44,A,D,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260800,Q45,B,A,False,Guess,"The student selected the wrong option. Without an explanation, it appears to be a guess.",Low,UNKNOWN
260400,Q1,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
260400,Q2,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
260400,Q3,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
260400,Q4,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
260400,Q5,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
260400,Q6,A,D,False,Guess,Student selected the incorrect option A.,Low,UNKNOWN
260400,Q7,B,A,False,Guess,Student selected the incorrect option B.,Low,UNKNOWN
260400,Q8,C,D,False,Guess,Student selected the incorrect option C.,Low,UNKNOWN
260400,Q9,B,C,False,Guess,Student selected the incorrect option B.,Low,UNKNOWN
260400,Q10,A,C,False,Guess,Student selected the incorrect option A.,Low,UNKNOWN
260400,Q11,B,D,False,Guess,Student selected the incorrect option B.,Low,UNKNOWN
260400,Q12,D,B,False,Guess,Student selected the incorrect option D.,Low,UNKNOWN
260400,Q13,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
260400,Q14,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
260400,Q15,B,A,False,Guess,Student selected the incorrect option B.,Low,UNKNOWN
260400,Q16,A,B,False,Guess,Student selected the incorrect option A.,Low,UNKNOWN
260400,Q17,A,D,False,Guess,Student selected the incorrect option A.,Low,UNKNOWN
260400,Q18,D,C,False,Guess,Student selected the incorrect option D.,Low,UNKNOWN
260400,Q19,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
260400,Q21,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
260400,Q22,D,C,False,Guess,Student selected the incorrect option D.,Low,UNKNOWN
260400,Q23,A,C,False,Guess,Student selected the incorrect option A.,Low,UNKNOWN
260400,Q24,C,D,False,Guess,Student selected the incorrect option C.,Low,UNKNOWN
260400,Q25,B,C,False,Guess,Student selected the incorrect option B.,Low,UNKNOWN
260400,Q26,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
260400,Q27,B,D,False,Guess,Student selected the incorrect option B.,Low,UNKNOWN
260400,Q28,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
260400,Q29,B,C,False,Guess,Student selected the incorrect option B.,Low,UNKNOWN
260400,Q30,C,B,False,Guess,Student selected the incorrect option C.,Low,UNKNOWN
260400,Q31,D,B,False,Guess,Student selected the incorrect option D.,Low,UNKNOWN
260400,Q32,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
260400,Q33,D,B,False,Guess,Student selected the incorrect option D.,Low,UNKNOWN
260400,Q34,A,D,False,Guess,Student selected the incorrect option A.,Low,UNKNOWN
260400,Q35,D,A,False,Guess,Student selected the incorrect option D.,Low,UNKNOWN
260400,Q36,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
260400,Q37,C,D,False,Guess,Student selected the incorrect option C.,Low,UNKNOWN
260400,Q38,A,B,False,Guess,Student selected the incorrect option A.,Low,UNKNOWN
260400,Q39,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
260400,Q40,C,A,False,Guess,Student selected the incorrect option C.,Low,UNKNOWN
260400,Q41,A,B,False,Guess,Student selected the incorrect option A.,Low,UNKNOWN
260400,Q42,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
260400,Q43,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
260400,Q44,B,D,False,Guess,Student selected the incorrect option B.,Low,UNKNOWN
260400,Q45,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
