student_id,question_id,selected_option,correct_option,is_correct,status,attempted,key_concept,difficulty_tag
998586,Q8,,B,False,Unattempted,False,Polynomials,Hard
998586,Q9,,C,False,Unattempted,False,Roots of equation,Hard
998586,Q10,B,A,False,Incorrect,True,Linear Equations,Hard
998586,Q11,,A,False,Unattempted,False,Roots of equation,Easy
998586,Q12,,C,False,Unattempted,False,Algebraic manipulation,Hard
998586,Q13,A,D,False,Incorrect,True,Completing the Square,Hard
998586,Q14,A,C,False,Incorrect,True,Roots of equation,Hard
998586,Q15,C,C,True,Correct,True,Linear Equations,Easy
998586,Q16,,A,False,Unattempted,False,Quadratic Equations,Hard
998586,Q17,,C,False,Unattempted,False,System of Equations,Hard
998586,Q18,C,C,True,Correct,True,Linear Equations,Easy
998586,Q19,C,C,True,Correct,True,Number Systems,Easy
998586,Q20,A,B,False,Incorrect,True,Discriminant,Hard
998586,Q21,B,B,True,Correct,True,Ratio and Proportion,Medium
998586,Q22,,D,False,Unattempted,False,Area of rectangle,Medium
998586,Q23,,D,False,Unattempted,False,Polynomial Division,Hard
998586,Q24,,B,False,Unattempted,False,Roots of Polynomials,Hard
998586,Q25,,C,False,Unattempted,False,Ratio and Proportion,Medium
998586,Q26,C,C,True,Correct,True,UNKNOWN,Easy
998586,Q27,B,D,False,Incorrect,True,UNKNOWN,Hard
998586,Q28,A,D,False,Incorrect,True,UNKNOWN,Hard
998586,Q29,D,D,True,Correct,True,UNKNOWN,Easy
998586,Q30,A,D,False,Incorrect,True,UNKNOWN,Easy
30193,Q1,A,D,False,Incorrect,True,Factor Theorem and Polynomials,Hard
30193,Q2,A,B,False,Incorrect,True,Quadratic Equations and Roots,Medium
30193,Q3,C,A,False,Incorrect,True,Polynomial Remainder Theorem,Medium
30193,Q4,B,A,False,Incorrect,True,Systems of Linear Equations - Infinite Solutions,Hard
30193,Q5,A,A,True,Correct,True,UNKNOWN,Medium
30193,Q6,D,D,True,Correct,True,Fractions,Easy
30193,Q7,D,D,True,Correct,True,Work and Time,Hard
30193,Q8,B,B,True,Correct,True,Polynomials,Hard
30193,Q9,A,C,False,Incorrect,True,Roots of equation,Hard
30193,Q10,C,A,False,Incorrect,True,Linear Equations,Hard
30193,Q11,A,A,True,Correct,True,Roots of equation,Easy
30193,Q12,B,C,False,Incorrect,True,Algebraic manipulation,Hard
30193,Q13,A,D,False,Incorrect,True,Completing the Square,Hard
30193,Q14,B,C,False,Incorrect,True,Roots of equation,Hard
30193,Q15,C,C,True,Correct,True,Linear Equations,Easy
30193,Q16,D,A,False,Incorrect,True,Quadratic Equations,Hard
30193,Q17,D,C,False,Incorrect,True,System of Equations,Hard
30193,Q18,B,C,False,Incorrect,True,Linear Equations,Easy
30193,Q19,A,C,False,Incorrect,True,Number Systems,Easy
30193,Q20,C,B,False,Incorrect,True,Discriminant,Hard
30193,Q21,A,B,False,Incorrect,True,Ratio and Proportion,Medium
30193,Q22,B,D,False,Incorrect,True,Area of rectangle,Medium
30193,Q23,B,D,False,Incorrect,True,Polynomial Division,Hard
30193,Q24,A,B,False,Incorrect,True,Roots of Polynomials,Hard
30193,Q25,D,C,False,Incorrect,True,Ratio and Proportion,Medium
30193,Q26,A,C,False,Incorrect,True,UNKNOWN,Easy
30193,Q27,A,D,False,Incorrect,True,UNKNOWN,Hard
30193,Q28,B,D,False,Incorrect,True,UNKNOWN,Hard
30193,Q29,D,D,True,Correct,True,UNKNOWN,Easy
30193,Q30,D,D,True,Correct,True,UNKNOWN,Easy
281800,Q1,A,D,False,Incorrect,True,Factor Theorem and Polynomials,Hard
281800,Q2,B,B,True,Correct,True,Quadratic Equations and Roots,Medium
281800,Q3,A,A,True,Correct,True,Polynomial Remainder Theorem,Medium
281800,Q4,D,A,False,Incorrect,True,Systems of Linear Equations - Infinite Solutions,Hard
281800,Q5,D,A,False,Incorrect,True,UNKNOWN,Medium
281800,Q6,,D,False,Unattempted,False,Fractions,Easy
281800,Q7,B,D,False,Incorrect,True,Work and Time,Hard
281800,Q8,A,B,False,Incorrect,True,Polynomials,Hard
281800,Q9,B,C,False,Incorrect,True,Roots of equation,Hard
281800,Q10,D,A,False,Incorrect,True,Linear Equations,Hard
281800,Q11,C,A,False,Incorrect,True,Roots of equation,Easy
281800,Q12,,C,False,Unattempted,False,Algebraic manipulation,Hard
281800,Q13,A,D,False,Incorrect,True,Completing the Square,Hard
281800,Q14,,C,False,Unattempted,False,Roots of equation,Hard
281800,Q15,C,C,True,Correct,True,Linear Equations,Easy
281800,Q16,B,A,False,Incorrect,True,Quadratic Equations,Hard
281800,Q17,,C,False,Unattempted,False,System of Equations,Hard
281800,Q18,C,C,True,Correct,True,Linear Equations,Easy
281800,Q19,C,C,True,Correct,True,Number Systems,Easy
281800,Q20,A,B,False,Incorrect,True,Discriminant,Hard
281800,Q21,B,B,True,Correct,True,Ratio and Proportion,Medium
281800,Q22,C,D,False,Incorrect,True,Area of rectangle,Medium
281800,Q23,B,D,False,Incorrect,True,Polynomial Division,Hard
281800,Q24,D,B,False,Incorrect,True,Roots of Polynomials,Hard
281800,Q25,,C,False,Unattempted,False,Ratio and Proportion,Medium
281800,Q26,D,C,False,Incorrect,True,UNKNOWN,Easy
281800,Q27,C,D,False,Incorrect,True,UNKNOWN,Hard
281800,Q28,A,D,False,Incorrect,True,UNKNOWN,Hard
281800,Q29,D,D,True,Correct,True,UNKNOWN,Easy
281800,Q30,B,D,False,Incorrect,True,UNKNOWN,Easy
316057,Q1,A,D,False,Incorrect,True,Factor Theorem and Polynomials,Hard
316057,Q2,C,B,False,Incorrect,True,Quadratic Equations and Roots,Medium
316057,Q3,D,A,False,Incorrect,True,Polynomial Remainder Theorem,Medium
316057,Q4,C,A,False,Incorrect,True,Systems of Linear Equations - Infinite Solutions,Hard
316057,Q5,B,A,False,Incorrect,True,UNKNOWN,Medium
316057,Q6,B,D,False,Incorrect,True,Fractions,Easy
316057,Q7,D,D,True,Correct,True,Work and Time,Hard
316057,Q8,C,B,False,Incorrect,True,Polynomials,Hard
316057,Q9,D,C,False,Incorrect,True,Roots of equation,Hard
316057,Q10,D,A,False,Incorrect,True,Linear Equations,Hard
316057,Q11,B,A,False,Incorrect,True,Roots of equation,Easy
316057,Q12,A,C,False,Incorrect,True,Algebraic manipulation,Hard
316057,Q13,A,D,False,Incorrect,True,Completing the Square,Hard
316057,Q14,D,C,False,Incorrect,True,Roots of equation,Hard
316057,Q15,C,C,True,Correct,True,Linear Equations,Easy
316057,Q16,C,A,False,Incorrect,True,Quadratic Equations,Hard
316057,Q17,C,C,True,Correct,True,System of Equations,Hard
316057,Q18,B,C,False,Incorrect,True,Linear Equations,Easy
316057,Q19,B,C,False,Incorrect,True,Number Systems,Easy
316057,Q20,D,B,False,Incorrect,True,Discriminant,Hard
316057,Q21,D,B,False,Incorrect,True,Ratio and Proportion,Medium
316057,Q22,C,D,False,Incorrect,True,Area of rectangle,Medium
316057,Q23,A,D,False,Incorrect,True,Polynomial Division,Hard
316057,Q24,D,B,False,Incorrect,True,Roots of Polynomials,Hard
316057,Q25,B,C,False,Incorrect,True,Ratio and Proportion,Medium
316057,Q26,D,C,False,Incorrect,True,UNKNOWN,Easy
316057,Q27,A,D,False,Incorrect,True,UNKNOWN,Hard
316057,Q28,D,D,True,Correct,True,UNKNOWN,Hard
316057,Q29,A,D,False,Incorrect,True,UNKNOWN,Easy
316057,Q30,B,D,False,Incorrect,True,UNKNOWN,Easy
